time,open,high,low,close,volume,complete,sma_short,sma_long,signal
2021-08-16,109.28,109.657,109.118,109.587,65433,True,110.0321111111111,109.93257692307692,1
2021-08-17,109.577,110.068,109.48,109.768,61612,True,110.031,109.89926923076922,1
2021-08-18,109.771,110.228,109.484,109.764,84250,True,109.97744444444444,109.89196153846154,1
2021-08-19,109.745,109.887,109.57,109.8,59490,True,109.91788888888888,109.89007692307692,1
2021-08-22,109.734,110.148,109.654,109.695,61326,True,109.82022222222221,109.87511538461538,-1
2021-08-23,109.684,109.883,109.413,109.682,53778,True,109.73555555555555,109.8838846153846,-1
2021-08-24,109.646,110.126,109.611,109.987,59336,True,109.68522222222221,109.88884615384616,-1
2021-08-25,110.008,110.23,109.928,110.087,66204,True,109.738,109.88107692307692,-1
2021-08-26,110.03,110.268,109.78,109.842,68289,True,109.80133333333333,109.86896153846153,-1
2021-08-29,109.866,109.963,109.703,109.92,32376,True,109.83833333333332,109.84473076923078,-1
2021-08-30,109.94,110.08,109.588,109.998,65956,True,109.86388888888888,109.82988461538463,1
2021-08-31,110.012,110.42,109.88,110.031,64041,True,109.89355555555555,109.83907692307693,1
2021-09-01,110.026,110.122,109.917,109.936,41105,True,109.90866666666666,109.83984615384617,1
2021-09-02,109.946,110.074,109.592,109.705,69630,True,109.90977777777779,109.84823076923077,1
2021-09-05,109.742,109.948,109.656,109.862,27151,True,109.92977777777779,109.85365384615383,1
2021-09-06,109.852,110.32,109.686,110.286,54690,True,109.96300000000001,109.89115384615386,1
2021-09-07,110.257,110.448,110.142,110.266,53203,True,109.9828888888889,109.93876923076922,1
2021-09-08,110.239,110.282,109.622,109.736,58759,True,109.97111111111111,109.94823076923078,1
2021-09-09,109.718,109.992,109.697,109.932,51398,True,109.97244444444445,109.95415384615384,1
2021-09-12,109.902,110.16,109.824,110.004,49026,True,109.97311111111111,109.94484615384614,1
2021-09-13,109.989,110.162,109.528,109.692,64511,True,109.93544444444446,109.92007692307692,1
2021-09-14,109.668,109.744,109.112,109.374,65382,True,109.87299999999999,109.87392307692309,-1
2021-09-15,109.369,109.83,109.213,109.74,61596,True,109.87688888888889,109.84684615384616,1
2021-09-16,109.72,110.083,109.668,109.951,58025,True,109.88677777777778,109.82803846153845,1
2021-09-19,109.945,110.038,109.324,109.393,64242,True,109.78755555555557,109.81961538461539,-1
2021-09-20,109.388,109.708,109.185,109.222,71409,True,109.67155555555556,109.8176923076923,-1
2021-09-21,109.229,109.902,109.12,109.806,96004,True,109.67933333333332,109.82611538461538,-1
2021-09-22,109.775,110.35,109.754,110.329,64315,True,109.72344444444444,109.84769230769231,-1
2021-09-23,110.272,110.794,110.256,110.708,56267,True,109.80166666666666,109.884,-1
2021-09-26,110.674,111.066,110.536,111.012,55654,True,109.94833333333332,109.93061538461538,1
2021-09-27,111.008,111.64,110.936,111.512,74602,True,110.18588888888888,110.0005,1
2021-09-28,111.518,112.05,111.207,111.972,68844,True,110.43388888888889,110.08857692307694,1
2021-09-29,111.964,112.08,111.24,111.282,76116,True,110.58177777777777,110.13838461538461,1
2021-09-30,111.296,111.489,110.906,111.051,93577,True,110.76599999999999,110.17546153846153,1
2021-10-03,110.898,111.304,110.824,110.928,76314,True,110.95555555555555,110.21723076923078,1
2021-10-04,110.931,111.564,110.871,111.465,70039,True,111.13988888888889,110.27665384615383,1
2021-10-05,111.469,111.786,111.201,111.41,83190,True,111.25999999999999,110.33096153846154,1
2021-10-06,111.407,111.652,111.23,111.629,59672,True,111.36233333333332,110.39242307692308,1
2021-10-07,111.634,112.255,111.512,112.232,75838,True,111.4978888888889,110.48073076923076,1
2021-10-10,112.195,113.414,112.153,113.33,57548,True,111.69988888888889,110.62015384615384,1
2021-10-11,113.288,113.788,113.003,113.608,81945,True,111.88166666666667,110.76423076923078,1
2021-10-12,113.598,113.806,113.228,113.254,74974,True,112.10077777777776,110.87838461538462,1
2021-10-13,113.265,113.718,113.212,113.68,55872,True,112.39288888888889,111.0096923076923,1
2021-10-14,113.674,114.464,113.65,114.208,77124,True,112.75733333333334,111.18169230769232,1
2021-10-17,114.265,114.454,114.016,114.319,92905,True,113.07444444444445,111.35042307692308,1
2021-10-18,114.31,114.399,113.878,114.376,71761,True,113.40400000000001,111.51857692307694,1
2021-10-19,114.352,114.699,114.08,114.332,76173,True,113.70433333333334,111.69703846153847,1
2021-10-20,114.285,114.417,113.652,114.004,75924,True,113.9012222222222,111.87511538461537,1
2021-10-21,113.979,114.208,113.416,113.492,75621,True,113.91922222222223,112.01942307692308,1
2021-10-24,113.566,113.924,113.458,113.715,57195,True,113.9311111111111,112.1641923076923,1
2021-10-25,113.708,114.314,113.686,114.154,48691,True,114.0311111111111,112.34730769230768,1
2021-10-26,114.158,114.222,113.388,113.812,78294,True,114.04577777777779,112.52384615384616,1
2021-10-27,113.828,113.868,113.256,113.57,78903,True,113.9748888888889,112.66861538461538,1
2021-10-28,113.55,114.098,113.393,113.904,84167,True,113.92877777777777,112.80611538461538,1
2021-10-31,114.062,114.444,113.938,114.0,59941,True,113.887,112.93273076923076,1
2021-11-01,113.985,114.134,113.462,113.954,61033,True,113.845,113.04588461538462,1
2021-11-02,113.97,114.222,113.721,114.01,61261,True,113.84566666666666,113.14196153846153,1
2021-11-03,113.999,114.279,113.509,113.755,66574,True,113.87488888888889,113.21053846153845,1
2021-11-04,113.748,114.034,113.3,113.407,74166,True,113.84066666666666,113.29226923076924,1
2021-11-07,113.371,113.668,113.079,113.228,54952,True,113.73777777777778,113.376,1
2021-11-08,113.223,113.292,112.726,112.88,81906,True,113.63422222222222,113.45107692307691,1
2021-11-09,112.871,114.016,112.776,113.912,84061,True,113.67222222222222,113.54519230769232,1
2021-11-10,113.906,114.157,113.807,114.066,47086,True,113.69022222222222,113.64734615384614,1
2021-11-11,114.069,114.302,113.761,113.892,55280,True,113.67822222222223,113.73438461538461,-1
2021-11-14,113.937,114.218,113.752,114.139,56263,True,113.69877777777778,113.80773076923076,-1
2021-11-15,114.105,114.85,114.104,114.828,61428,True,113.78966666666666,113.86534615384615,-1
2021-11-16,114.812,114.972,113.933,114.118,60588,True,113.83,113.88496153846154,-1
2021-11-17,114.084,114.49,113.88,114.254,58164,True,113.92411111111112,113.92342307692307,1
2021-11-18,114.269,114.541,113.589,114.0,97365,True,114.00988888888888,113.93573076923077,1
2021-11-21,114.048,114.964,114.022,114.882,68366,True,114.23233333333332,113.96165384615385,1
2021-11-22,114.894,115.194,114.484,115.128,84675,True,114.36744444444444,113.99276923076923,1
2021-11-23,115.158,115.522,114.826,115.412,73382,True,114.517,114.03261538461538,1
2021-11-24,115.44,115.46,115.242,115.365,30845,True,114.68066666666667,114.07234615384615,1
2021-11-25,115.355,115.371,113.054,113.38,136770,True,114.59633333333333,114.04834615384615,1
2021-11-28,113.698,113.958,112.992,113.544,97111,True,114.45366666666668,114.05034615384615,1
2021-11-29,113.531,113.892,112.532,113.144,138036,True,114.34544444444447,114.02838461538462,1
2021-11-30,113.147,113.63,112.671,112.783,101648,True,114.18199999999999,113.97565384615385,1
2021-12-01,112.764,113.332,112.707,113.188,94507,True,114.09177777777778,113.95165384615385,1
2021-12-02,113.095,113.614,112.562,112.82,111792,True,113.86266666666666,113.92280769230769,-1
2021-12-05,112.863,113.554,112.851,113.498,89324,True,113.68155555555556,113.90719230769231,-1
2021-12-06,113.465,113.78,113.4,113.57,65197,True,113.4768888888889,113.89065384615385,-1
2021-12-07,113.59,113.957,113.311,113.702,93169,True,113.29211111111111,113.88096153846153,-1
2021-12-08,113.65,113.812,113.272,113.461,69558,True,113.30111111111111,113.85984615384616,-1
2021-12-09,113.466,113.792,113.224,113.379,76059,True,113.28277777777778,113.84538461538462,-1
2021-12-12,113.383,113.728,113.356,113.585,58434,True,113.33177777777777,113.85223076923077,-1
2021-12-13,113.539,113.76,113.429,113.754,65471,True,113.43966666666667,113.87246153846152,-1
2021-12-14,113.711,114.278,113.629,114.06,78162,True,113.53655555555555,113.91784615384616,-1
2021-12-15,114.041,114.249,113.56,113.704,82854,True,113.63477777777777,113.90984615384615,-1
2021-12-16,113.694,113.858,113.142,113.712,85011,True,113.65855555555555,113.89623076923077,-1
2021-12-19,113.633,113.731,113.327,113.632,78339,True,113.66544444444445,113.88623076923076,-1
2021-12-20,113.604,114.222,113.554,114.095,51512,True,113.7091111111111,113.88453846153847,-1
2021-12-21,114.122,114.372,113.951,114.118,48008,True,113.7821111111111,113.85723076923077,-1
2021-12-22,114.096,114.468,114.079,114.423,39509,True,113.89811111111112,113.86896153846153,1
2021-12-23,114.359,114.516,114.299,114.402,28336,True,113.9888888888889,113.87465384615385,1
2021-12-26,114.353,114.914,114.311,114.889,30413,True,114.11500000000001,113.90884615384616,1
2021-12-27,114.879,114.95,114.708,114.83,35283,True,114.20055555555557,113.90684615384615,1
2021-12-28,114.812,115.038,114.668,114.984,44089,True,114.34277777777778,113.9013076923077,1
2021-12-29,114.945,115.21,114.943,115.07,39871,True,114.49366666666667,113.88815384615383,1
2021-12-30,115.082,115.2,115.005,115.11,35381,True,114.65788888888886,113.87834615384615,1
2022-01-02,115.118,115.37,114.95,115.35,45973,True,114.79733333333333,113.95411538461538,1
2022-01-03,115.328,116.352,115.292,116.148,64291,True,115.02288888888887,114.05426923076924,1
2022-01-04,116.102,116.244,115.621,116.105,65943,True,115.20977777777777,114.16815384615384,1
2022-01-05,116.119,116.186,115.625,115.844,72455,True,115.36999999999999,114.28588461538462,1
2022-01-06,115.852,116.048,115.54,115.549,63545,True,115.44333333333333,114.37669230769231,1
2022-01-09,115.623,115.852,115.042,115.199,64132,True,115.48433333333332,114.46819230769232,1
2022-01-10,115.2,115.682,115.126,115.299,65420,True,115.51933333333334,114.53746153846154,1
2022-01-11,115.298,115.487,114.382,114.638,63552,True,115.47133333333333,114.57853846153846,1
2022-01-12,114.644,114.706,113.998,114.165,56709,True,115.36633333333333,114.59634615384616,1
2022-01-13,114.186,114.268,113.482,114.185,74818,True,115.2368888888889,114.6241923076923,1
2022-01-16,114.168,114.653,114.164,114.612,36911,True,115.06622222222222,114.67161538461538,1
2022-01-17,114.612,115.06,114.45,114.606,73936,True,114.89966666666666,114.71088461538463,1
2022-01-18,114.624,114.79,114.206,114.327,69142,True,114.7311111111111,114.73292307692307,-1
2022-01-19,114.332,114.548,113.963,114.135,66203,True,114.574,114.7358076923077,-1
2022-01-20,114.106,114.162,113.604,113.69,75073,True,114.40633333333335,114.73526923076923,-1
2022-01-23,113.684,114.002,113.469,113.986,79425,True,114.26044444444445,114.7458076923077,-1
2022-01-24,113.944,114.156,113.671,113.865,71239,True,114.17455555555557,114.75476923076923,-1
2022-01-25,113.9,114.696,113.778,114.681,65920,True,114.23188888888889,114.77730769230769,-1
2022-01-26,114.65,115.489,114.476,115.362,85666,True,114.36266666666668,114.82515384615385,-1
2022-01-27,115.358,115.688,115.122,115.238,73707,True,114.43222222222221,114.8565,-1
2022-01-30,115.296,115.592,114.923,115.136,70090,True,114.4911111111111,114.88473076923076,-1
2022-01-31,115.11,115.195,114.566,114.688,68569,True,114.53122222222221,114.87699999999998,-1
2022-02-01,114.704,114.804,114.158,114.438,57341,True,114.56488888888887,114.86192307692308,-1
2022-02-02,114.421,114.989,114.327,114.983,71231,True,114.70855555555555,114.86188461538462,-1
2022-02-03,114.97,115.432,114.774,115.199,74663,True,114.84333333333332,114.86684615384614,-1
2022-02-06,115.286,115.379,114.916,115.092,59090,True,114.97966666666667,114.86615384615385,1
2022-02-07,115.11,115.628,115.056,115.548,54950,True,115.076,114.87376923076924,1
2022-02-08,115.551,115.685,115.322,115.542,44971,True,115.096,114.85046153846154,1
2022-02-09,115.518,116.34,115.483,116.004,89652,True,115.1811111111111,114.84657692307692,1
2022-02-10,116.025,116.176,115.014,115.492,79537,True,115.22066666666666,114.83303846153846,1
2022-02-13,115.365,115.748,115.011,115.542,193370,True,115.31555555555555,114.83276923076923,1
2022-02-14,115.556,115.876,115.258,115.596,134965,True,115.44422222222222,114.84803846153847,1
2022-02-15,115.616,115.79,115.357,115.454,134120,True,115.49655555555556,114.85400000000001,1
2022-02-16,115.49,115.538,114.846,114.922,183233,True,115.46577777777777,114.86492307692308,1
2022-02-17,114.99,115.3,114.79,115.072,148158,True,115.46355555555556,114.89980769230769,1
2022-02-20,115.043,115.126,114.719,114.727,107014,True,115.37233333333334,114.92065384615385,1
2022-02-21,114.74,115.243,114.5,115.062,189006,True,115.31900000000002,114.93796153846155,1
2022-02-22,115.074,115.202,114.926,115.02,102831,True,115.20966666666666,114.95388461538461,1
2022-02-23,115.014,115.696,114.408,115.532,301578,True,115.2141111111111,115.00023076923077,1
2022-02-24,115.534,115.762,115.15,115.535,177439,True,115.21333333333334,115.05407692307692,1
2022-02-27,115.47,115.794,114.863,114.972,205701,True,115.144,115.1033846153846,1
2022-02-28,114.998,115.291,114.7,114.92,160021,True,115.08466666666666,115.13930769230768,-1
2022-03-01,114.912,115.688,114.792,115.517,179700,True,115.15077777777778,115.20284615384617,-1
2022-03-02,115.528,115.808,115.384,115.459,135468,True,115.19377777777777,115.23276923076924,-1
2022-03-03,115.468,115.558,114.65,114.844,192392,True,115.20677777777776,115.21284615384616,-1
2022-03-06,114.94,115.473,114.82,115.311,186928,True,115.23444444444443,115.21565384615384,1
2022-03-07,115.308,115.791,115.274,115.676,177792,True,115.30733333333335,115.23642307692309,1
2022-03-08,115.688,115.942,115.558,115.858,132598,True,115.34355555555554,115.28142307692308,1
2022-03-09,115.852,116.196,115.813,116.14,143706,True,115.4107777777778,115.34688461538462,1
2022-03-10,116.102,117.358,116.102,117.292,140006,True,115.66855555555556,115.4356923076923,1
2022-03-13,117.368,118.218,117.312,118.21,118952,True,116.03411111111112,115.55150000000002,1
2022-03-14,118.155,118.452,117.697,118.284,139048,True,116.34155555555556,115.67426923076923,1
2022-03-15,118.298,119.126,118.175,118.762,163448,True,116.70855555555555,115.79788461538462,1
2022-03-16,118.724,119.028,118.368,118.602,131653,True,117.12611111111111,115.91557692307691,1
2022-03-17,118.607,119.401,118.471,119.152,106753,True,117.55288888888887,116.03665384615384,1
2022-03-20,119.145,119.5,119.082,119.472,91465,True,117.97466666666666,116.18973076923076,1
2022-03-21,119.465,121.034,119.438,120.829,161897,True,118.52699999999999,116.39307692307692,1
2022-03-22,120.788,121.416,120.596,121.143,163834,True,119.0828888888889,116.60642307692306,1
2022-03-23,121.143,122.412,120.956,122.33,152927,True,119.64266666666666,116.8708846153846,1
2022-03-24,122.363,122.437,121.18,122.086,204485,True,120.07333333333334,117.14642307692309,1
2022-03-27,122.074,125.11,122.028,123.918,352734,True,120.69933333333331,117.48665384615386,1
2022-03-28,123.803,124.308,121.978,122.894,359601,True,121.15844444444444,117.80076923076922,1
2022-03-29,122.866,123.206,121.312,121.834,337390,True,121.51755555555557,118.06123076923078,1
2022-03-30,121.855,122.457,121.281,121.698,311253,True,121.80044444444444,118.31807692307692,1
2022-03-31,121.686,123.036,121.682,122.56,222652,True,122.14355555555555,118.58838461538463,1
2022-04-03,122.626,122.96,122.267,122.77,158938,True,122.35922222222221,118.86665384615384,1
2022-04-04,122.792,123.672,122.375,123.602,170578,True,122.63244444444445,119.19857692307693,1
2022-04-05,123.588,124.053,123.498,123.791,211216,True,122.79477777777778,119.53976923076924,1
2022-04-06,123.802,124.007,123.468,123.979,156517,True,123.00511111111112,119.86523076923075,1
2022-04-07,123.968,124.679,123.668,124.292,148271,True,123.04666666666668,120.20496153846153,1
2022-04-10,124.071,125.772,124.071,125.394,198003,True,123.32444444444445,120.61073076923077,1
2022-04-11,125.375,125.76,124.766,125.394,224582,True,123.72,120.99853846153847,1
2022-04-12,125.356,126.32,125.348,125.656,214295,True,124.15977777777779,121.38238461538461,1
2022-04-13,125.619,126.018,125.083,125.892,207922,True,124.53,121.7683076923077,1
2022-04-14,125.879,126.684,125.876,126.459,296144,True,124.9398888888889,122.16519230769231,1
2022-04-17,126.422,127.002,126.24,126.999,146705,True,125.31733333333334,122.53853846153847,1
2022-04-18,126.985,128.977,126.977,128.89,266527,True,125.88388888888888,122.94930769230768,1
2022-04-19,128.914,129.412,127.459,127.87,360226,True,126.31622222222222,123.318,1
2022-04-20,127.949,128.709,127.805,128.374,260933,True,126.76977777777776,123.68769230769232,1
2022-04-21,128.368,129.112,127.74,128.567,275737,True,127.12233333333334,124.07096153846155,1
2022-04-24,128.556,128.87,127.524,128.13,305652,True,127.42633333333333,124.41626923076925,1
2022-04-25,128.131,128.228,127.024,127.23,294581,True,127.60122222222223,124.71465384615384,1
2022-04-26,127.234,128.594,126.946,128.431,258882,True,127.88333333333334,125.00703846153846,1
2022-04-27,128.43,131.256,128.342,130.851,436310,True,128.37133333333333,125.38042307692308,1
2022-04-28,130.891,130.956,129.318,129.788,334975,True,128.6812222222222,125.66726923076924,1
2022-05-01,129.772,130.48,129.616,130.176,247922,True,128.8241111111111,125.97842307692306,1
2022-05-02,130.171,130.294,129.698,130.14,192075,True,129.0763333333333,126.21773076923077,1
2022-05-03,130.124,130.362,128.915,129.094,194858,True,129.15633333333335,126.4561923076923,1
2022-05-04,129.086,130.56,128.75,130.179,258228,True,129.33544444444445,126.77715384615384,1
2022-05-05,130.224,130.809,130.098,130.548,222892,True,129.6041111111111,127.11753846153846,1
2022-05-08,130.548,131.35,130.114,130.327,205657,True,129.9482222222222,127.41626923076923,1
2022-05-09,130.301,130.58,129.796,130.439,229968,True,130.17133333333334,127.71123076923078,1
2022-05-10,130.447,130.814,129.444,129.983,264426,True,130.0748888888889,127.95665384615384,1
2022-05-11,129.878,130.058,127.518,128.322,299778,True,129.912,128.13092307692307,1
2022-05-12,128.374,129.454,128.272,129.259,240333,True,129.81011111111113,128.334,1
2022-05-15,129.296,129.642,128.698,129.11,185519,True,129.69566666666665,128.51930769230768,1
2022-05-16,129.148,129.784,128.829,129.363,177831,True,129.72555555555556,128.67196153846155,1
2022-05-17,129.416,129.541,128.009,128.248,180300,True,129.51100000000002,128.7817307692308,1
2022-05-18,128.193,128.946,127.026,127.832,312018,True,129.20922222222222,128.86542307692307,1
2022-05-19,127.758,128.298,127.527,127.976,220998,True,128.948,128.9455769230769,1
2022-05-22,127.909,128.064,127.154,127.898,171884,True,128.66566666666665,129.0009230769231,-1
2022-05-23,127.914,128.089,126.359,126.858,224750,True,128.31844444444445,128.9955,-1
2022-05-24,126.832,127.497,126.654,127.295,200598,True,128.20433333333332,128.93415384615383,-1
2022-05-25,127.335,127.584,126.552,127.083,189958,True,127.96255555555555,128.9038846153846,-1
2022-05-26,127.193,127.262,126.678,127.123,148972,True,127.74177777777777,128.85576923076923,-1
2022-05-29,127.042,127.828,126.858,127.617,116411,True,127.54777777777778,128.81923076923076,-1
2022-05-30,127.565,128.894,127.528,128.704,223493,True,127.59844444444444,128.8413076923077,-1
2022-05-31,128.662,130.19,128.648,130.162,189204,True,127.85733333333334,128.9540769230769,-1
2022-06-01,130.129,130.244,129.511,129.873,149780,True,128.0681111111111,129.00953846153845,-1
2022-06-02,129.827,130.982,129.686,130.826,133348,True,128.39344444444447,129.00857692307693,-1
2022-06-05,130.9,132.012,130.43,131.897,132302,True,128.95333333333332,129.0896923076923,-1
2022-06-06,131.884,133.004,131.868,132.634,211668,True,129.54655555555556,129.18423076923077,1
2022-06-07,132.608,134.479,132.591,134.255,232938,True,130.34344444444443,129.3425,1
2022-06-08,134.258,134.56,133.186,134.378,258961,True,131.14955555555557,129.54573076923077,1
2022-06-09,134.35,134.484,133.363,134.391,256974,True,131.9022222222222,129.70773076923075,1
2022-06-12,134.361,135.202,133.592,134.424,341847,True,132.53777777777776,129.85680769230768,1
2022-06-13,134.442,135.459,133.872,135.454,323998,True,133.12577777777778,130.054,1
2022-06-14,135.458,135.601,133.507,133.806,204808,True,133.5627777777778,130.1835,1
2022-06-15,133.834,134.681,131.494,132.222,227398,True,133.7178888888889,130.2696153846154,1
2022-06-16,132.208,135.424,132.174,135.013,235336,True,134.06411111111112,130.52696153846153,1
2022-06-19,134.97,135.446,134.532,135.106,123942,True,134.33877777777778,130.75184615384615,1
2022-06-20,135.03,136.71,134.925,136.664,135417,True,134.60644444444446,131.0423846153846,1
2022-06-21,136.644,136.716,135.687,136.226,162800,True,134.8117777777778,131.30634615384616,1
2022-06-22,136.255,136.255,134.265,134.964,180719,True,134.87544444444447,131.56465384615385,1
2022-06-23,134.935,135.402,134.352,135.219,144399,True,134.96377777777778,131.84876923076925,1
2022-06-26,135.178,135.553,134.522,135.48,139521,True,134.96666666666664,132.1373846153846,1
2022-06-27,135.458,136.385,135.112,136.164,139695,True,135.22866666666664,132.4553076923077,1
2022-06-28,136.111,137.005,135.772,136.61,171127,True,135.7162222222222,132.83038461538462,1
2022-06-29,136.593,136.813,135.552,135.758,158865,True,135.799,133.15588461538462,1
2022-06-30,135.72,135.988,134.742,135.239,160543,True,135.81377777777777,133.46957692307691,1
2022-07-03,135.315,135.775,134.784,135.706,95077,True,135.70733333333334,133.7996923076923,1
2022-07-04,135.64,136.365,135.516,135.874,146985,True,135.6682222222222,134.11726923076924,1
2022-07-05,135.797,136.008,134.952,135.918,175711,True,135.7742222222222,134.39473076923076,1
2022-07-06,135.953,136.224,135.548,135.996,124056,True,135.86055555555555,134.61911538461538,1
2022-07-07,136.031,136.568,135.33,136.084,154927,True,135.92766666666668,134.858,1
2022-07-10,136.083,137.754,136.069,137.422,128531,True,136.06744444444448,135.1116923076923,1
2022-07-11,137.445,137.534,136.473,136.88,136648,True,136.09744444444445,135.30334615384615,1
2022-07-12,136.87,137.869,136.694,137.44,144620,True,136.28433333333334,135.48819230769232,1
2022-07-13,137.345,139.394,137.329,138.939,179472,True,136.69544444444443,135.66834615384616,1
2022-07-14,138.944,139.13,138.386,138.528,120920,True,137.009,135.82796153846152,1
2022-07-17,138.588,138.592,137.89,138.135,98501,True,137.2602222222222,135.97196153846156,1
2022-07-18,138.087,138.394,137.382,138.2,118944,True,137.5137777777778,136.1171923076923,1
2022-07-19,138.168,138.375,137.903,138.256,104395,True,137.7648888888889,136.22496153846154,1
2022-07-20,138.165,138.879,137.298,137.344,157998,True,137.90488888888888,136.36103846153844,1
2022-07-21,137.397,137.957,135.564,136.086,137711,True,137.75644444444444,136.50965384615384,1
2022-07-24,136.14,136.79,135.889,136.65,99054,True,137.7308888888889,136.57261538461537,1
2022-07-25,136.697,136.968,136.274,136.937,87243,True,137.675,136.64303846153845,1
2022-07-26,136.92,137.467,136.324,136.598,114687,True,137.41488888888887,136.6405,1
2022-07-27,136.55,136.586,134.202,134.238,155503,True,136.93822222222224,136.56403846153847,1
2022-07-28,134.274,134.676,132.504,133.232,176091,True,136.39344444444447,136.49742307692307,-1
2022-07-31,133.3,133.562,131.602,131.61,138185,True,135.66122222222222,136.35861538461538,-1
2022-08-01,131.638,133.164,130.396,133.148,178167,True,135.09366666666668,136.26892307692307,-1
2022-08-02,133.172,134.552,132.286,133.862,173547,True,134.7067777777778,136.1803846153846,-1
2022-08-03,133.854,134.424,132.764,132.959,143071,True,134.35933333333335,136.03996153846154,-1
2022-08-04,132.904,135.506,132.52,135.024,147340,True,134.1786666666667,136.01173076923078,-1
2022-08-07,135.096,135.586,134.352,135.044,130123,True,133.96833333333333,136.0042307692308,-1
2022-08-08,134.937,135.204,134.668,135.142,103168,True,133.80655555555555,135.98253846153847,-1
2022-08-09,135.096,135.306,132.029,132.868,137757,True,133.6543333333333,135.8669230769231,-1
2022-08-10,132.938,133.314,131.736,132.99,141800,True,133.62744444444445,135.7543076923077,-1
2022-08-11,133.029,133.894,132.886,133.515,128389,True,133.83911111111112,135.6588846153846,-1
2022-08-14,133.463,133.599,132.555,133.303,112018,True,133.8563333333333,135.55192307692306,-1
2022-08-15,133.348,134.688,132.952,134.243,120561,True,133.89866666666666,135.42965384615383,-1
2022-08-16,134.219,135.5,133.906,135.063,126584,True,134.13244444444445,135.35976923076922,-1
2022-08-17,135.023,135.902,134.647,135.884,110350,True,134.228,135.29992307692308,-1
2022-08-18,135.882,137.234,135.717,136.909,108328,True,134.43522222222222,135.22184615384614,-1
2022-08-21,136.88,137.652,136.698,137.518,110215,True,134.6992222222222,135.18300000000002,-1
2022-08-22,137.478,137.713,135.807,136.764,130049,True,135.13211111111113,135.13026923076924,1
2022-08-23,136.795,137.248,136.173,137.142,115171,True,135.59344444444443,135.08957692307692,1
2022-08-24,137.075,137.202,136.32,136.482,114768,True,135.9231111111111,135.02134615384614,1
2022-08-25,136.5,137.541,136.183,137.528,130971,True,136.39255555555553,135.02842307692308,1
2022-08-28,137.952,139.002,137.951,138.705,106158,True,136.88833333333335,135.12915384615386,1
2022-08-29,138.75,139.082,138.053,138.804,118953,True,137.30399999999997,135.212,1
2022-08-30,138.761,139.005,138.273,138.955,110200,True,137.64522222222223,135.2896153846154,1
2022-08-31,138.913,140.232,138.903,140.204,119368,True,138.01133333333334,135.4283076923077,1
2022-09-01,140.174,140.804,139.873,140.221,103676,True,138.31166666666667,135.65842307692307,1
2022-09-04,140.19,140.662,140.119,140.58,98128,True,138.73566666666665,135.94103846153845,1
2022-09-05,140.606,143.076,140.25,142.8,126853,True,139.36433333333335,136.3714230769231,1
2022-09-06,142.772,144.992,142.711,143.768,183416,True,140.17388888888888,136.77988461538462,1
2022-09-07,143.798,144.562,143.32,144.106,153019,True,140.90477777777778,137.1738846153846,1
2022-09-08,144.116,144.128,141.504,142.611,176024,True,141.33877777777778,137.5451153846154,1
2022-09-11,142.15,143.496,142.144,142.835,128052,True,141.7866666666667,137.84553846153847,1
2022-09-12,142.86,144.686,141.644,144.556,176652,True,142.409,138.21138461538462,1
2022-09-13,144.584,144.967,142.552,143.181,183744,True,142.7397777777778,138.52057692307693,1
2022-09-14,143.154,143.803,142.798,143.494,144144,True,143.10344444444445,138.92926923076922,1
2022-09-15,143.483,143.695,142.831,142.94,117436,True,143.3656666666667,139.31196153846153,1
2022-09-18,142.936,143.644,142.643,143.216,105386,True,143.41188888888888,139.6850769230769,1
2022-09-19,143.207,143.926,142.934,143.722,111824,True,143.40677777777776,140.0858076923077,1
2022-09-20,143.726,144.706,143.343,144.048,187148,True,143.40033333333332,140.4629230769231,1
2022-09-21,144.055,145.902,140.35,142.387,282251,True,143.37544444444447,140.7446153846154,1
2022-09-22,142.359,143.464,141.762,143.358,212164,True,143.43355555555556,141.03207692307694,1
2022-09-25,143.662,144.79,143.231,144.736,218924,True,143.45355555555554,141.33311538461538,1
2022-09-26,144.676,144.904,144.061,144.842,185301,True,143.6381111111111,141.6148076923077,1
2022-09-27,144.817,144.872,143.906,144.12,193703,True,143.70766666666668,141.89773076923078,1
2022-09-28,144.101,144.813,144.077,144.426,176245,True,143.87277777777777,142.1778846153846,1
2022-09-29,144.462,144.811,144.206,144.748,159922,True,144.043,142.4958076923077,1
2022-10-02,144.75,145.326,144.156,144.566,150406,True,144.13677777777778,142.7665,1
2022-10-03,144.531,144.936,143.894,144.14,145145,True,144.14700000000002,142.97553846153846,1
2022-10-04,144.11,144.847,143.528,144.685,147656,True,144.40233333333333,143.20173076923078,1
2022-10-05,144.615,145.142,144.386,145.129,126752,True,144.59911111111109,143.4391923076923,1
2022-10-06,145.128,145.444,144.647,145.382,124157,True,144.6708888888889,143.63834615384616,1
2022-10-09,145.31,145.805,145.236,145.727,90207,True,144.76922222222223,143.85011538461538,1
2022-10-10,145.734,145.9,145.428,145.862,125290,True,144.96277777777777,144.05326923076925,1
2022-10-11,145.866,146.974,145.608,146.911,148340,True,145.23888888888888,144.21138461538462,1
2022-10-12,146.876,147.674,146.447,147.216,151891,True,145.51311111111113,144.344,1
2022-10-13,147.127,148.862,147.089,148.758,147045,True,145.97888888888892,144.52292307692306,1
