sma_time,open,high,low,close,sma_short,sma_long,signal
2020-09-02 16:00:00,106.15,106.206,106.15,106.172,106.17766666666667,106.06119230769232,1
2020-09-02 17:00:00,106.171,106.234,106.171,106.222,106.18077777777778,106.06992307692306,1
2020-09-02 18:00:00,106.224,106.303,106.217,106.296,106.20044444444444,106.08057692307693,1
2020-09-02 19:00:00,106.298,106.3,106.176,106.178,106.19888888888889,106.089,1
2020-09-02 20:00:00,106.179,106.204,106.164,106.182,106.18888888888888,106.0973846153846,1
2020-09-02 21:00:00,106.186,106.202,106.075,106.18,106.19266666666667,106.10646153846155,1
2020-09-02 22:00:00,106.189,106.224,106.164,106.212,106.19311111111112,106.11623076923077,1
2020-09-02 23:00:00,106.21,106.244,106.194,106.21,106.19999999999999,106.12630769230769,1
2020-09-03 00:00:00,106.209,106.265,106.184,106.23,106.2091111111111,106.13769230769232,1
2020-09-03 01:00:00,106.228,106.246,106.19,106.234,106.216,106.15061538461539,1
2020-09-03 02:00:00,106.233,106.258,106.23,106.236,106.21755555555555,106.15823076923077,1
2020-09-03 03:00:00,106.234,106.28,106.224,106.267,106.21433333333334,106.16611538461538,1
2020-09-03 04:00:00,106.266,106.313,106.246,106.292,106.227,106.17603846153847,1
2020-09-03 05:00:00,106.292,106.344,106.275,106.292,106.23922222222222,106.18503846153847,1
2020-09-03 06:00:00,106.294,106.314,106.228,106.27,106.24922222222222,106.19396153846154,1
2020-09-03 07:00:00,106.268,106.278,106.179,106.215,106.24955555555556,106.20038461538462,1
2020-09-03 08:00:00,106.214,106.29,106.208,106.254,106.25444444444446,106.20911538461539,1
2020-09-03 09:00:00,106.253,106.393,106.232,106.384,106.27155555555557,106.22126923076924,1
2020-09-03 10:00:00,106.383,106.474,106.356,106.464,106.29711111111111,106.23165384615385,1
2020-09-03 11:00:00,106.462,106.498,106.416,106.46,106.322,106.24476923076924,1
2020-09-03 12:00:00,106.461,106.552,106.382,106.388,106.33544444444445,106.2523076923077,1
2020-09-03 13:00:00,106.389,106.434,106.319,106.358,106.34277777777778,106.2556153846154,1
2020-09-03 14:00:00,106.356,106.438,106.127,106.234,106.33633333333334,106.259,1
2020-09-03 15:00:00,106.236,106.254,106.024,106.146,106.32255555555555,106.25661538461539,1
2020-09-03 16:00:00,106.146,106.146,106.064,106.109,106.31077777777779,106.25511538461538,1
2020-09-03 17:00:00,106.108,106.108,106.036,106.038,106.28677777777779,106.2508846153846,1
2020-09-03 18:00:00,106.036,106.108,106.004,106.065,106.25133333333332,106.24676923076922,1
2020-09-03 19:00:00,106.064,106.153,106.038,106.138,106.21511111111111,106.24353846153846,-1
2020-09-03 20:00:00,106.137,106.199,106.132,106.195,106.18566666666666,106.23965384615384,-1
2020-09-03 21:00:00,106.188,106.189,106.133,106.154,106.15966666666665,106.23873076923077,-1
2020-09-03 22:00:00,106.158,106.191,106.142,106.167,106.13844444444445,106.23815384615385,-1
2020-09-03 23:00:00,106.166,106.166,106.057,106.09,106.12244444444444,106.2346923076923,-1
2020-09-04 00:00:00,106.089,106.214,106.065,106.132,106.12088888888889,106.23161538461538,-1
2020-09-04 01:00:00,106.134,106.213,106.108,106.181,106.12888888888888,106.23049999999999,-1
2020-09-04 02:00:00,106.182,106.224,106.138,106.22,106.14911111111111,106.23011538461537,-1
2020-09-04 03:00:00,106.22,106.224,106.173,106.183,106.16222222222223,106.22815384615384,-1
2020-09-04 04:00:00,106.184,106.196,106.138,106.138,106.16222222222223,106.22438461538461,-1
2020-09-04 05:00:00,106.14,106.197,106.128,106.161,106.15844444444446,106.2203076923077,-1
2020-09-04 06:00:00,106.16,106.185,106.134,106.136,106.15644444444445,106.21430769230768,-1
2020-09-04 07:00:00,106.137,106.202,106.1,106.17,106.15677777777779,106.20961538461538,-1
2020-09-04 08:00:00,106.17,106.248,106.153,106.208,106.16988888888889,106.20723076923076,-1
2020-09-04 09:00:00,106.21,106.226,106.17,106.206,106.17811111111112,106.20688461538461,-1
2020-09-04 10:00:00,106.204,106.222,106.152,106.182,106.17822222222223,106.20411538461538,-1
2020-09-04 11:00:00,106.181,106.215,106.154,106.19,106.17488888888889,106.19665384615384,-1
2020-09-04 12:00:00,106.192,106.468,106.182,106.43,106.20233333333334,106.19534615384615,1
2020-09-04 13:00:00,106.432,106.492,106.385,106.454,106.23744444444444,106.19511538461538,1
2020-09-04 14:00:00,106.455,106.504,106.296,106.312,106.25422222222223,106.1921923076923,1
2020-09-04 15:00:00,106.313,106.376,106.305,106.35,106.278,106.1918846153846,1
2020-09-04 16:00:00,106.351,106.374,106.232,106.256,106.28755555555556,106.19273076923076,1
2020-09-04 17:00:00,106.258,106.274,106.194,106.196,106.28622222222222,106.19465384615386,1
2020-09-04 18:00:00,106.196,106.242,106.179,106.208,106.28644444444444,106.19846153846154,1
2020-09-04 19:00:00,106.208,106.258,106.194,106.228,106.29155555555555,106.20576923076925,1
2020-09-04 20:00:00,106.228,106.266,106.214,106.241,106.29722222222222,106.21253846153847,1
2020-09-06 21:00:00,106.26,106.302,106.252,106.285,106.2811111111111,106.21819230769232,1
2020-09-06 22:00:00,106.28,106.28,106.218,106.272,106.26088888888889,106.22115384615384,1
2020-09-06 23:00:00,106.272,106.32,106.242,106.315,106.26122222222222,106.22734615384616,1
2020-09-07 00:00:00,106.314,106.386,106.262,106.358,106.2621111111111,106.23469230769231,1
2020-09-07 01:00:00,106.36,106.365,106.267,106.27,106.26366666666667,106.24161538461539,1
2020-09-07 02:00:00,106.269,106.285,106.218,106.272,106.2721111111111,106.247,1
2020-09-07 03:00:00,106.273,106.3,106.272,106.286,106.28077777777779,106.25103846153846,1
2020-09-07 04:00:00,106.287,106.294,106.236,106.249,106.28311111111111,106.25215384615385,1
2020-09-07 05:00:00,106.25,106.318,106.25,106.292,106.28877777777778,106.25634615384615,1
2020-09-07 06:00:00,106.294,106.308,106.25,106.252,106.28511111111112,106.26073076923078,1
2020-09-07 07:00:00,106.252,106.276,106.152,106.192,106.27622222222222,106.26192307692307,1
2020-09-07 08:00:00,106.194,106.21,106.133,106.198,106.26322222222221,106.26430769230771,-1
2020-09-07 09:00:00,106.198,106.222,106.168,106.21,106.24677777777778,106.26584615384617,-1
2020-09-07 10:00:00,106.209,106.27,106.197,106.241,106.24355555555556,106.2671153846154,-1
2020-09-07 11:00:00,106.24,106.252,106.198,106.248,106.24088888888889,106.26873076923076,-1
2020-09-07 12:00:00,106.25,106.252,106.188,106.208,106.23222222222222,106.26973076923076,-1
2020-09-07 13:00:00,106.21,106.247,106.204,106.222,106.22922222222222,106.27096153846153,-1
2020-09-07 14:00:00,106.22,106.288,106.21,106.276,106.22744444444444,106.26503846153847,-1
2020-09-07 15:00:00,106.278,106.297,106.256,106.296,106.23233333333333,106.25896153846155,-1
2020-09-07 16:00:00,106.296,106.326,106.28,106.299,106.24422222222223,106.25846153846155,-1
2020-09-07 17:00:00,106.298,106.304,106.27,106.285,106.25388888888888,106.25596153846155,-1
2020-09-07 18:00:00,106.287,106.302,106.285,106.298,106.26366666666667,106.25757692307691,1
2020-09-07 19:00:00,106.3,106.301,106.274,106.281,106.26811111111111,106.26084615384616,1
2020-09-07 20:00:00,106.284,106.302,106.265,106.272,106.27077777777778,106.26330769230769,1
2020-09-07 21:00:00,106.28,106.293,106.279,106.282,106.279,106.2653846153846,1
2020-09-07 22:00:00,106.286,106.312,106.281,106.308,106.28855555555556,106.26796153846152,1
2020-09-07 23:00:00,106.308,106.312,106.288,106.306,106.29188888888888,106.26876923076922,1
2020-09-08 00:00:00,106.304,106.316,106.243,106.284,106.29055555555556,106.26923076923077,1
2020-09-08 01:00:00,106.284,106.313,106.249,106.312,106.292,106.26911538461538,1
2020-09-08 02:00:00,106.311,106.311,106.258,106.273,106.29066666666667,106.26584615384614,1
2020-09-08 03:00:00,106.274,106.296,106.272,106.288,106.28955555555555,106.26653846153846,1
2020-09-08 04:00:00,106.289,106.29,106.25,106.272,106.28855555555555,106.26653846153846,1
2020-09-08 05:00:00,106.274,106.288,106.244,106.263,106.28755555555556,106.26565384615384,1
2020-09-08 06:00:00,106.264,106.278,106.209,106.216,106.28022222222222,106.26438461538463,1
2020-09-08 07:00:00,106.215,106.275,106.202,106.262,106.27511111111112,106.26323076923077,1
2020-09-08 08:00:00,106.263,106.296,106.25,106.292,106.27355555555556,106.26476923076923,1
2020-09-08 09:00:00,106.294,106.366,106.273,106.352,106.28111111111112,106.27092307692308,1
2020-09-08 10:00:00,106.354,106.382,106.248,106.31,106.2808888888889,106.27523076923077,1
2020-09-08 11:00:00,106.309,106.318,106.21,106.269,106.28044444444444,106.27749999999999,1
2020-09-08 12:00:00,106.268,106.284,105.9,105.99,106.24733333333333,106.26784615384615,-1
2020-09-08 13:00:00,105.988,106.046,105.919,105.994,106.21644444444445,106.25807692307693,-1
2020-09-08 14:00:00,105.993,106.016,105.9,105.94,106.18055555555556,106.24776923076924,-1
2020-09-08 15:00:00,105.941,106.013,105.91,105.99,106.15544444444444,106.23884615384615,-1
2020-09-08 16:00:00,105.989,105.99,105.862,105.932,106.11877777777778,106.22561538461538,-1
2020-09-08 17:00:00,105.93,106.013,105.915,105.995,106.08577777777778,106.21403846153845,-1
2020-09-08 18:00:00,105.996,106.056,105.987,106.054,106.05266666666665,106.20461538461538,-1
2020-09-08 19:00:00,106.055,106.074,106.024,106.067,106.02566666666667,106.19623076923077,-1
2020-09-08 20:00:00,106.068,106.076,106.014,106.032,105.99933333333334,106.186,-1
2020-09-08 21:00:00,106.026,106.04,105.882,105.953,105.99522222222222,106.1733846153846,-1
2020-09-08 22:00:00,105.95,105.994,105.83,105.986,105.99433333333333,106.16238461538461,-1
2020-09-08 23:00:00,105.988,106.052,105.962,105.972,105.9978888888889,106.15046153846154,-1
2020-09-09 00:00:00,105.972,105.994,105.87,105.984,105.99722222222222,106.138,-1
2020-09-09 01:00:00,105.986,105.988,105.9,105.944,105.99855555555555,106.12407692307693,-1
2020-09-09 02:00:00,105.944,105.947,105.908,105.94,105.99244444444444,106.11084615384615,-1
2020-09-09 03:00:00,105.939,105.957,105.922,105.957,105.98166666666667,106.09719230769231,-1
2020-09-09 04:00:00,105.958,105.958,105.882,105.903,105.96344444444445,106.08296153846155,-1
2020-09-09 05:00:00,105.904,105.946,105.9,105.938,105.953,106.06949999999999,-1
2020-09-09 06:00:00,105.936,105.944,105.79,105.822,105.93844444444444,106.05219230769231,-1
2020-09-09 07:00:00,105.824,105.952,105.822,105.932,105.93244444444446,106.03946153846155,-1
2020-09-09 08:00:00,105.932,106.048,105.93,105.99,105.93444444444445,106.03076923076922,-1
2020-09-09 09:00:00,105.991,106.068,105.973,106.052,105.942,106.02269230769231,-1
2020-09-09 10:00:00,106.05,106.17,106.05,106.134,105.96311111111112,106.01661538461539,-1
2020-09-09 11:00:00,106.134,106.197,106.086,106.176,105.98933333333333,106.00984615384615,-1
2020-09-09 12:00:00,106.175,106.25,106.133,106.18,106.0141111111111,106.00484615384615,1
2020-09-09 13:00:00,106.179,106.24,106.133,106.178,106.04466666666666,106.00134615384617,1
2020-09-09 14:00:00,106.176,106.24,106.14,106.232,106.07733333333334,106.01065384615384,1
2020-09-09 15:00:00,106.231,106.26,106.219,106.24,106.12377777777778,106.0201153846154,1
2020-09-09 16:00:00,106.238,106.274,106.224,106.25,106.15911111111112,106.03203846153846,1
2020-09-09 17:00:00,106.248,106.274,106.199,106.208,106.18333333333334,106.04042307692308,1
2020-09-09 18:00:00,106.209,106.248,106.188,106.209,106.20077777777777,106.05107692307692,1
2020-09-09 19:00:00,106.21,106.228,106.157,106.186,106.20655555555555,106.05842307692306,1
2020-09-09 20:00:00,106.188,106.192,106.154,106.18,106.20700000000001,106.06326923076924,1
2020-09-09 21:00:00,106.211,106.226,106.17,106.17,106.2058888888889,106.06723076923078,1
2020-09-09 22:00:00,106.173,106.223,106.163,106.197,106.20800000000001,106.07357692307693,1
2020-09-09 23:00:00,106.196,106.242,106.182,106.237,106.20855555555555,106.0845,1
2020-09-10 00:00:00,106.238,106.303,106.176,106.183,106.20222222222222,106.09207692307693,1
2020-09-10 01:00:00,106.181,106.232,106.141,106.16,106.19222222222223,106.09930769230769,1
2020-09-10 02:00:00,106.158,106.209,106.136,106.138,106.18444444444444,106.10523076923076,1
2020-09-10 03:00:00,106.136,106.145,106.087,106.108,106.17322222222224,106.11153846153846,1
2020-09-10 04:00:00,106.107,106.11,106.058,106.106,106.16433333333333,106.11792307692306,1
2020-09-10 05:00:00,106.107,106.16,106.106,106.124,106.15811111111111,106.12434615384616,1
2020-09-10 06:00:00,106.126,106.16,106.076,106.094,106.14966666666666,106.1316923076923,1
2020-09-10 07:00:00,106.092,106.117,106.026,106.062,106.13466666666666,106.13646153846155,-1
2020-09-10 08:00:00,106.06,106.064,106.008,106.058,106.11477777777777,106.14553846153846,-1
2020-09-10 09:00:00,106.06,106.114,106.044,106.113,106.107,106.15249999999999,-1
2020-09-10 10:00:00,106.112,106.126,106.076,106.09,106.09922222222221,106.15634615384616,-1
2020-09-10 11:00:00,106.089,106.16,106.087,106.12,106.09722222222223,106.15896153846153,-1
2020-09-10 12:00:00,106.119,106.14,105.984,106.034,106.089,106.15511538461539,-1
2020-09-10 13:00:00,106.034,106.148,106.022,106.13,106.09166666666665,106.15334615384616,-1
2020-09-10 14:00:00,106.132,106.212,106.132,106.169,106.09666666666668,106.15292307692309,-1
2020-09-10 15:00:00,106.17,106.221,106.166,106.19,106.10733333333333,106.15338461538461,-1
2020-09-10 16:00:00,106.192,106.218,106.154,106.177,106.12011111111111,106.15126923076923,-1
2020-09-10 17:00:00,106.179,106.188,106.13,106.182,106.13388888888889,106.14903846153847,-1
2020-09-10 18:00:00,106.184,106.238,106.11,106.116,106.13422222222223,106.14388461538462,-1
2020-09-10 19:00:00,106.114,106.154,106.091,106.106,106.13600000000001,106.13996153846155,-1
2020-09-10 20:00:00,106.107,106.145,106.107,106.134,106.13755555555556,106.13707692307693,1
2020-09-10 21:00:00,106.13,106.16,106.118,106.15,106.15044444444445,106.13569230769232,1
2020-09-10 22:00:00,106.146,106.191,106.138,106.172,106.15511111111113,106.13538461538461,1
2020-09-10 23:00:00,106.17,106.187,106.134,106.148,106.15277777777777,106.13453846153847,1
2020-09-11 00:00:00,106.149,106.156,106.08,106.135,106.14666666666668,106.13215384615386,1
2020-09-11 01:00:00,106.133,106.209,106.125,106.182,106.14722222222223,106.13003846153846,1
2020-09-11 02:00:00,106.18,106.194,106.14,106.192,106.14833333333333,106.13038461538461,1
2020-09-11 03:00:00,106.192,106.192,106.14,106.172,106.15455555555555,106.13084615384615,1
2020-09-11 04:00:00,106.17,106.192,106.15,106.166,106.16122222222222,106.13192307692309,1
2020-09-11 05:00:00,106.168,106.188,106.155,106.184,106.16677777777778,106.13484615384615,1
2020-09-11 06:00:00,106.183,106.196,106.161,106.174,106.16944444444444,106.13746153846154,1
2020-09-11 07:00:00,106.176,106.266,106.151,106.232,106.1761111111111,106.14161538461538,1
2020-09-11 08:00:00,106.233,106.25,106.168,106.232,106.18544444444444,106.14692307692306,1
2020-09-11 09:00:00,106.234,106.252,106.186,106.214,106.19422222222221,106.15276923076924,1
2020-09-11 10:00:00,106.213,106.228,106.184,106.193,106.19544444444445,106.15796153846154,1
2020-09-11 11:00:00,106.194,106.196,106.152,106.164,106.19233333333334,106.15992307692309,1
2020-09-11 12:00:00,106.164,106.2,106.13,106.154,106.19033333333333,106.16238461538462,1
2020-09-11 13:00:00,106.153,106.173,106.087,106.112,106.18433333333333,106.16207692307692,1
2020-09-11 14:00:00,106.113,106.212,106.106,106.199,106.18599999999999,106.16842307692308,1
2020-09-11 15:00:00,106.197,106.208,106.163,106.172,106.18577777777779,106.17003846153845,1
2020-09-11 16:00:00,106.173,106.178,106.124,106.16,106.17777777777778,106.16969230769232,1
2020-09-11 17:00:00,106.161,106.2,106.113,106.114,106.16466666666666,106.16676923076922,-1
2020-09-11 18:00:00,106.112,106.118,106.058,106.11,106.15311111111112,106.1641923076923,-1
2020-09-11 19:00:00,106.112,106.117,106.07,106.083,106.1408888888889,106.16038461538461,-1
2020-09-11 20:00:00,106.084,106.19,106.075,106.168,106.14133333333334,106.16238461538462,-1
2020-09-13 21:00:00,106.131,106.133,106.093,106.11,106.13644444444445,106.16253846153845,-1
2020-09-13 22:00:00,106.108,106.139,106.096,106.116,106.13688888888889,106.16184615384614,-1
2020-09-13 23:00:00,106.114,106.158,106.111,106.15,106.13144444444444,106.16184615384616,-1
2020-09-14 00:00:00,106.149,106.166,106.107,106.141,106.128,106.16065384615385,-1
2020-09-14 01:00:00,106.142,106.156,106.108,106.12,106.12355555555557,106.15957692307691,-1
2020-09-14 02:00:00,106.122,106.158,106.097,106.106,106.12266666666667,106.15846153846154,-1
2020-09-14 03:00:00,106.104,106.104,106.06,106.086,106.11999999999999,106.15476923076923,-1
2020-09-14 04:00:00,106.084,106.086,106.013,106.052,106.11655555555555,106.14938461538462,-1
2020-09-14 05:00:00,106.05,106.068,106.01,106.063,106.10488888888888,106.14519230769231,-1
2020-09-14 06:00:00,106.062,106.115,106.01,106.046,106.09777777777778,106.1405769230769,-1
2020-09-14 07:00:00,106.044,106.044,105.946,105.976,106.08222222222223,106.13257692307693,-1
2020-09-14 08:00:00,105.976,106.007,105.91,105.998,106.06533333333334,106.1258076923077,-1
2020-09-14 09:00:00,106.0,106.05,105.971,106.028,106.05277777777779,106.11796153846154,-1
2020-09-14 10:00:00,106.026,106.028,105.916,105.938,106.03255555555556,106.10665384615385,-1
2020-09-14 11:00:00,105.936,106.034,105.928,106.013,106.02222222222223,106.09892307692306,-1
2020-09-14 12:00:00,106.012,106.013,105.924,105.933,106.00522222222223,106.08892307692307,-1
2020-09-14 13:00:00,105.932,105.934,105.628,105.686,105.96455555555556,106.07053846153846,-1
2020-09-14 14:00:00,105.684,105.71,105.546,105.65,105.91866666666667,106.05115384615384,-1
2020-09-14 15:00:00,105.649,105.692,105.628,105.689,105.879,106.03488461538463,-1
2020-09-14 16:00:00,105.688,105.703,105.632,105.652,105.843,106.01384615384616,-1
2020-09-14 17:00:00,105.651,105.7,105.631,105.696,105.80944444444444,105.99553846153846,-1
2020-09-14 18:00:00,105.697,105.718,105.684,105.704,105.77344444444445,105.97800000000001,-1
2020-09-14 19:00:00,105.706,105.717,105.68,105.712,105.74833333333333,105.96253846153847,-1
2020-09-14 20:00:00,105.713,105.74,105.678,105.732,105.71711111111112,105.94800000000001,-1
2020-09-14 21:00:00,105.727,105.732,105.679,105.714,105.69277777777776,105.9338076923077,-1
2020-09-14 22:00:00,105.712,105.746,105.682,105.728,105.69744444444444,105.91688461538462,-1
2020-09-14 23:00:00,105.729,105.745,105.718,105.73,105.70633333333333,105.90226923076924,-1
2020-09-15 00:00:00,105.731,105.75,105.66,105.71,105.70866666666666,105.88665384615386,-1
2020-09-15 01:00:00,105.709,105.717,105.638,105.653,105.70877777777778,105.86753846153846,-1
2020-09-15 02:00:00,105.655,105.686,105.608,105.68,105.70700000000001,105.8498076923077,-1
2020-09-15 03:00:00,105.681,105.703,105.646,105.694,105.7058888888889,105.83342307692308,-1
2020-09-15 04:00:00,105.693,105.698,105.606,105.683,105.70266666666666,105.81715384615384,-1
2020-09-15 05:00:00,105.684,105.694,105.634,105.656,105.69422222222222,105.8006153846154,-1
2020-09-15 06:00:00,105.654,105.731,105.629,105.722,105.69511111111112,105.78792307692308,-1
2020-09-15 07:00:00,105.72,105.76,105.666,105.738,105.69622222222222,105.77542307692308,-1
2020-09-15 08:00:00,105.739,105.792,105.704,105.792,105.70311111111111,105.76565384615385,-1
2020-09-15 09:00:00,105.791,105.815,105.7,105.709,105.703,105.75538461538461,-1
2020-09-15 10:00:00,105.708,105.726,105.6,105.602,105.69733333333335,105.74015384615385,-1
2020-09-15 11:00:00,105.604,105.606,105.49,105.529,105.68055555555556,105.72096153846155,-1
2020-09-15 12:00:00,105.528,105.528,105.384,105.405,105.64844444444445,105.70046153846154,-1
2020-09-15 13:00:00,105.406,105.422,105.299,105.36,105.61255555555556,105.67534615384616,-1
2020-09-15 14:00:00,105.36,105.49,105.342,105.466,105.59144444444445,105.65738461538461,-1
2020-09-15 15:00:00,105.468,105.516,105.456,105.513,105.56822222222223,105.65073076923076,-1
2020-09-15 16:00:00,105.512,105.513,105.432,105.459,105.53722222222223,105.64338461538462,-1
2020-09-15 17:00:00,105.46,105.542,105.424,105.536,105.50877777777777,105.63750000000002,-1
2020-09-15 18:00:00,105.536,105.54,105.441,105.46,105.4811111111111,105.6301153846154,-1
2020-09-15 19:00:00,105.46,105.468,105.394,105.434,105.46244444444443,105.62003846153847,-1
2020-09-15 20:00:00,105.432,105.461,105.43,105.447,105.45333333333332,105.61015384615385,-1
2020-09-15 21:00:00,105.452,105.452,105.372,105.429,105.456,105.59926923076924,-1
2020-09-15 22:00:00,105.426,105.435,105.404,105.422,105.46288888888888,105.58734615384616,-1
2020-09-15 23:00:00,105.42,105.431,105.367,105.402,105.45577777777777,105.57534615384614,-1
2020-09-16 00:00:00,105.4,105.404,105.262,105.349,105.43755555555555,105.56076923076922,-1
2020-09-16 01:00:00,105.35,105.376,105.26,105.279,105.41755555555557,105.54342307692308,-1
2020-09-16 02:00:00,105.28,105.331,105.258,105.29,105.39022222222222,105.52726923076922,-1
2020-09-16 03:00:00,105.288,105.308,105.271,105.274,105.36955555555556,105.5126923076923,-1
2020-09-16 04:00:00,105.273,105.302,105.25,105.3,105.35466666666667,105.49807692307692,-1
2020-09-16 05:00:00,105.298,105.397,105.273,105.354,105.34433333333334,105.48499999999999,-1
2020-09-16 06:00:00,105.354,105.393,105.315,105.382,105.3391111111111,105.47342307692307,-1
2020-09-16 07:00:00,105.384,105.4,105.232,105.247,105.31966666666668,105.45769230769231,-1
2020-09-16 08:00:00,105.248,105.265,105.163,105.196,105.29677777777778,105.43746153846155,-1
2020-09-16 09:00:00,105.195,105.222,105.139,105.216,105.282,105.4173846153846,-1
2020-09-16 10:00:00,105.217,105.221,104.998,105.035,105.25488888888889,105.38826923076923,-1
2020-09-16 11:00:00,105.036,105.148,104.996,105.087,105.23233333333333,105.36434615384616,-1
2020-09-16 12:00:00,105.086,105.104,104.854,104.884,105.18900000000001,105.33673076923075,-1
2020-09-16 13:00:00,104.885,104.962,104.806,104.838,105.13766666666668,105.31015384615384,-1
2020-09-16 14:00:00,104.839,104.958,104.814,104.827,105.0791111111111,105.28792307692308,-1
2020-09-16 15:00:00,104.826,104.947,104.82,104.94,105.03,105.27176923076922,-1
2020-09-16 16:00:00,104.939,104.952,104.898,104.904,104.99188888888888,105.25015384615384,-1
2020-09-16 17:00:00,104.905,105.046,104.894,104.98,104.96788888888888,105.22965384615385,-1
2020-09-16 18:00:00,104.985,105.145,104.804,105.008,104.94477777777777,105.21230769230769,-1
2020-09-16 19:00:00,105.01,105.06,104.919,105.003,104.94122222222222,105.19180769230768,-1
2020-09-16 20:00:00,105.004,105.05,104.946,104.953,104.92633333333333,105.17230769230767,-1
2020-09-16 21:00:00,104.964,105.031,104.899,104.948,104.93344444444443,105.15361538461539,-1
2020-09-16 22:00:00,104.946,105.006,104.932,104.994,104.95077777777777,105.1361923076923,-1
2020-09-16 23:00:00,104.994,105.073,104.986,105.062,104.9768888888889,105.12207692307692,-1
2020-09-17 00:00:00,105.064,105.066,104.878,105.052,104.98933333333333,105.10784615384614,-1
2020-09-17 01:00:00,105.052,105.175,105.008,105.14,105.01555555555557,105.09776923076925,-1
2020-09-17 02:00:00,105.139,105.142,105.038,105.046,105.02288888888889,105.08611538461538,-1
2020-09-17 03:00:00,105.048,105.082,105.029,105.055,105.02811111111112,105.0775,-1
2020-09-17 04:00:00,105.056,105.106,105.031,105.074,105.036,105.0691923076923,-1
2020-09-17 05:00:00,105.075,105.086,104.972,104.98,105.039,105.05788461538461,-1
2020-09-17 06:00:00,104.982,105.04,104.787,104.855,105.02866666666667,105.04076923076923,-1
2020-09-17 07:00:00,104.856,104.864,104.692,104.77,105.00377777777777,105.0183076923077,-1
2020-09-17 08:00:00,104.768,104.868,104.718,104.74,104.968,104.9936153846154,-1
2020-09-17 09:00:00,104.739,104.832,104.678,104.76,104.93555555555557,104.97488461538461,-1
2020-09-17 10:00:00,104.758,104.814,104.695,104.731,104.89011111111111,104.95700000000001,-1
2020-09-17 11:00:00,104.732,104.769,104.526,104.54,104.8338888888889,104.93100000000001,-1
2020-09-17 12:00:00,104.539,104.64,104.535,104.551,104.77788888888888,104.91238461538462,-1
2020-09-17 13:00:00,104.552,104.784,104.532,104.707,104.73711111111112,104.89776923076923,-1
2020-09-17 14:00:00,104.706,104.776,104.57,104.705,104.70655555555555,104.89088461538462,-1
2020-09-17 15:00:00,104.704,104.824,104.689,104.769,104.697,104.88823076923077,-1
2020-09-17 16:00:00,104.77,104.844,104.748,104.828,104.70344444444444,104.88826923076923,-1
2020-09-17 17:00:00,104.83,104.844,104.757,104.759,104.70555555555556,104.8813076923077,-1
2020-09-17 18:00:00,104.758,104.788,104.682,104.692,104.69800000000001,104.87315384615385,-1
2020-09-17 19:00:00,104.692,104.728,104.666,104.667,104.69088888888888,104.86111538461539,-1
2020-09-17 20:00:00,104.668,104.75,104.667,104.744,104.71355555555556,104.85096153846153,-1
2020-09-17 21:00:00,104.754,104.777,104.717,104.763,104.73711111111112,104.84173076923078,-1
2020-09-17 22:00:00,104.768,104.776,104.709,104.73,104.73966666666666,104.83315384615386,-1
2020-09-17 23:00:00,104.728,104.741,104.69,104.696,104.73866666666666,104.82346153846153,-1
2020-09-18 00:00:00,104.697,104.824,104.677,104.75,104.73655555555554,104.81407692307693,-1
2020-09-18 01:00:00,104.748,104.816,104.704,104.805,104.734,104.80419230769229,-1
2020-09-18 02:00:00,104.806,104.871,104.778,104.856,104.74477777777777,104.79665384615386,-1
2020-09-18 03:00:00,104.858,104.861,104.804,104.816,104.75855555555556,104.7841923076923,-1
2020-09-18 04:00:00,104.818,104.838,104.778,104.803,104.77366666666667,104.77484615384616,-1
2020-09-18 05:00:00,104.804,104.828,104.767,104.784,104.77811111111112,104.76442307692308,1
2020-09-18 06:00:00,104.782,104.828,104.685,104.7,104.77111111111111,104.75003846153847,1
2020-09-18 07:00:00,104.698,104.702,104.556,104.577,104.75411111111111,104.73453846153846,1
2020-09-18 08:00:00,104.578,104.612,104.409,104.475,104.72955555555556,104.7199230769231,1
2020-09-18 09:00:00,104.476,104.522,104.3,104.31,104.68066666666668,104.70223076923078,-1
2020-09-18 10:00:00,104.312,104.372,104.274,104.326,104.62744444444444,104.6863076923077,-1
2020-09-18 11:00:00,104.328,104.455,104.316,104.376,104.57411111111111,104.67153846153846,-1
2020-09-18 12:00:00,104.374,104.42,104.321,104.39,104.52677777777778,104.65842307692307,-1
2020-09-18 13:00:00,104.388,104.48,104.363,104.405,104.48255555555555,104.65323076923076,-1
2020-09-18 14:00:00,104.406,104.422,104.288,104.312,104.4301111111111,104.64403846153846,-1
2020-09-18 15:00:00,104.312,104.446,104.312,104.446,104.40188888888889,104.634,-1
2020-09-18 16:00:00,104.445,104.446,104.372,104.378,104.37977777777776,104.62142307692308,-1
2020-09-18 17:00:00,104.376,104.498,104.374,104.486,104.38100000000001,104.61053846153845,-1
2020-09-18 18:00:00,104.486,104.555,104.453,104.549,104.40755555555556,104.59980769230768,-1
2020-09-18 19:00:00,104.548,104.636,104.547,104.598,104.43777777777778,104.59361538461539,-1
2020-09-18 20:00:00,104.6,104.611,104.561,104.572,104.45955555555555,104.589,-1
2020-09-20 21:00:00,104.567,104.581,104.522,104.558,104.47822222222221,104.58480769230769,-1
2020-09-20 22:00:00,104.554,104.558,104.432,104.5,104.48877777777778,104.57542307692307,-1
